Customer_ID,Age,Gender,Location,Purchase_Amount,Product_Category,Clicked_Ad,Browsing_History,Interest_Score,Churn_Risk
3713,33,F,MG,5180.23,Casa,Não,['http://rose-mcgee.net/'],0.77,Low
7215,79,M,PA,1946.09,Esportes,Sim,"['http://patterson-lee.com/', 'http://harris-white.org/']",0.72,High
6729,65,F,BA,5001.04,Casa,Não,"['http://powell.org/', 'http://anderson.info/', 'https://roberson-adams.info/', 'http://bradley.biz/', 'https://vaughn.com/', 'http://thomas.com/']",0.82,Medium
4919,21,F,DF,9690.93,Esportes,Não,"['http://peterson-day.info/', 'https://www.morales.com/', 'https://www.hurst-roy.net/', 'http://vincent.com/']",0.81,Medium
3016,54,F,AM,1306.9,Casa,Sim,"['https://www.tanner-martin.com/', 'https://www.murphy.biz/']",0.83,Medium
9851,46,F,PR,1827.49,Livros,Não,"['http://melton.com/', 'http://williams.com/', 'https://miller.info/', 'http://www.grant.com/', 'http://www.manning-williams.com/', 'https://www.smith.com/', 'https://johnson-williams.com/']",0.94,High
4646,38,M,AM,4031.29,Moda,Sim,"['https://www.huynh.com/', 'http://www.smith.net/', 'http://www.duncan-flores.net/', 'https://www.anderson-cook.info/', 'http://sexton.com/']",0.79,Low
4048,67,M,AM,6721.33,Brinquedos,Não,"['http://www.jordan.com/', 'https://www.hale.com/']",0.98,High
6825,45,M,SP,1760.53,Brinquedos,Não,"['http://www.pierce-taylor.org/', 'https://www.gibbs-cain.com/', 'https://www.jenkins-coleman.com/', 'http://www.cowan.com/']",0.56,Low
7193,62,M,RJ,4778.96,Moda,Sim,"['http://www.walker-shepard.com/', 'http://www.salinas-newman.com/', 'https://gregory.net/', 'https://www.mendoza-mann.com/', 'http://carr.com/', 'http://www.castillo.net/', 'https://www.copeland.com/', 'http://www.austin.com/']",0.89,Low
7833,62,F,RS,3494.69,Eletronicos,Sim,"['http://white-long.com/', 'https://www.macdonald-nguyen.info/', 'https://thompson-knapp.com/', 'https://weber-roberts.com/', 'https://hood.org/', 'https://www.stewart.com/']",0.86,Low
3320,73,M,RJ,3532.79,Games,Não,"['https://holder.com/', 'http://morgan.com/', 'http://www.johnson.info/']",0.54,Low
6218,52,F,PA,4243.58,Beleza,Não,"['http://clayton-caldwell.com/', 'http://www.walker-armstrong.net/', 'https://hendrix-barrett.net/']",0.69,Medium
1712,35,F,PR,4781.66,Casa,Não,"['https://www.fleming-gray.info/', 'https://mueller-schneider.com/', 'http://www.alexander.com/', 'http://www.thomas-gomez.org/']",0.76,High
8824,31,F,PA,526.51,Brinquedos,Sim,"['http://www.hendrix.com/', 'https://www.bates.com/', 'https://www.greene-wilson.com/', 'https://www.davis-jones.info/', 'http://www.morgan-fuller.info/', 'http://martinez.com/', 'http://www.thomas.com/', 'https://barry-harris.org/']",0.51,High
3573,74,F,AM,3997.4,Brinquedos,Não,['https://torres.info/'],0.89,High
6957,67,M,DF,5417.11,Livros,Sim,"['https://burns.com/', 'http://www.heath-adams.biz/', 'http://rice.com/', 'http://patrick.org/', 'https://www.medina-hickman.net/', 'https://www.fischer.com/', 'https://www.cruz.com/', 'http://wade.com/']",0.77,Medium
1597,19,M,RS,4053.21,Moda,Não,"['http://anderson.biz/', 'https://www.le-adams.com/', 'http://murphy.org/', 'http://thomas-thomas.com/', 'https://www.cortez-munoz.com/', 'https://www.silva-johnson.com/', 'http://www.hicks-morgan.com/']",0.65,Medium
9308,28,F,PA,5917.23,Esportes,Não,['https://www.munoz.com/'],0.57,High
7912,37,F,AM,8316.24,Saúde,Não,"['http://www.perez-peterson.com/', 'https://www.beck-hall.com/', 'https://www.scott.net/', 'https://www.jackson.com/', 'https://tran-wu.net/', 'http://sanchez.info/']",1.0,Low
6186,66,F,SC,4389.7,Saúde,Sim,"['http://www.fernandez-pham.com/', 'https://dalton-pierce.com/', 'http://sanchez.com/']",0.95,Low
1709,43,F,SC,960.1,Beleza,Sim,"['https://dougherty.com/', 'https://lester-hopkins.biz/', 'http://www.mcdaniel.biz/', 'https://www.wallace.info/', 'https://www.rodriguez-mueller.com/', 'https://riley.com/', 'http://www.white.com/', 'http://scott.net/']",0.69,High
4890,47,M,RJ,1116.06,Beleza,Não,"['http://www.perry.biz/', 'http://www.davis-bonilla.com/', 'http://www.hill.com/', 'https://reyes.com/', 'http://hill.com/', 'http://tucker-knight.com/', 'http://middleton.org/', 'https://santiago.com/']",0.84,High
6249,40,M,RS,9330.07,Saúde,Sim,"['http://www.fowler.biz/', 'https://www.rowe.com/', 'http://jones-williams.com/', 'http://www.baker.com/']",0.64,High
3171,22,F,SC,4270.03,Esportes,Sim,"['http://www.mccormick.com/', 'https://www.brown.com/', 'http://wilson.info/']",0.63,Low
7582,35,F,PR,1896.08,Esportes,Não,"['http://harrison-jones.com/', 'http://www.cross.biz/']",0.88,Medium
2443,74,F,PR,4027.28,Eletronicos,Sim,"['http://cameron.com/', 'https://www.gamble.com/', 'https://www.parsons.net/', 'https://powell-mitchell.net/', 'http://www.jones.info/', 'http://www.banks-page.org/', 'https://guzman.com/', 'http://www.holmes-chase.com/']",0.79,Low
5798,54,M,RJ,1942.62,Esportes,Sim,"['http://lloyd.com/', 'http://www.thomas.org/', 'https://gibson.com/', 'http://cox-diaz.com/', 'http://short.com/', 'https://www.brown.com/', 'http://jackson.com/', 'https://lewis.com/', 'https://www.perez-wood.com/', 'https://www.russo.biz/']",0.75,Low
4950,20,F,SC,5819.18,Livros,Não,"['http://www.burton.com/', 'https://www.diaz.com/', 'http://www.smith-pollard.com/', 'http://johnson.biz/', 'http://www.cabrera.com/', 'https://www.reyes-cox.com/', 'http://dunn.com/', 'https://harris-rivera.com/']",0.91,Medium
1357,22,F,RJ,9203.05,Casa,Não,"['http://www.cortez.com/', 'https://ortiz-west.com/', 'https://stewart.com/', 'https://hernandez.com/', 'http://www.farrell.com/', 'https://www.kane.com/', 'http://www.rodriguez.com/', 'https://rhodes.com/', 'http://gray.com/']",0.66,Medium
7153,39,M,PA,4990.19,Saúde,Não,['http://mckinney-yang.biz/'],0.67,Low
4263,80,M,MG,550.62,Casa,Sim,"['http://walters.com/', 'http://brown.com/', 'http://www.willis.info/', 'http://barnes-jones.com/', 'http://www.rodriguez-gilbert.org/', 'https://clay.com/', 'https://moore.com/', 'http://www.garrett.net/']",0.58,Medium
7296,32,M,MG,7503.05,Livros,Não,"['http://phillips-johnson.com/', 'http://olson.com/', 'http://www.scott.info/', 'https://www.lee.com/', 'https://www.diaz-wilson.net/']",0.93,Low
1725,62,M,SP,1085.16,Saúde,Não,"['https://www.garcia.net/', 'http://www.campbell.com/', 'https://jackson.org/', 'http://hicks.net/', 'http://martinez.net/', 'https://lee.com/', 'http://wheeler.com/', 'https://www.hoffman.com/', 'http://www.gregory.com/']",0.8,Medium
7478,63,F,SP,9276.11,Esportes,Não,"['https://alexander.com/', 'http://johnson.biz/', 'http://www.berry-alvarez.net/', 'https://martinez.info/']",0.88,Low
8852,35,M,PR,8730.02,Beleza,Não,"['http://henson-thompson.com/', 'http://potter-hughes.com/', 'https://www.mcgee-moody.com/', 'https://steele-norman.com/', 'http://www.hurst.com/', 'http://www.weber-horton.com/', 'https://www.edwards.com/', 'http://www.turner.biz/']",0.69,Low
5291,25,F,SC,6307.23,Eletronicos,Não,"['http://www.nguyen.com/', 'http://www.holmes.org/', 'https://armstrong-raymond.org/', 'https://daniels-stokes.org/', 'https://salazar-burton.com/', 'http://byrd-lopez.org/', 'https://sullivan.biz/', 'http://cox.com/', 'http://fuentes-williams.com/', 'https://wu.com/']",0.76,Low
1179,66,F,SP,3979.57,Livros,Não,"['http://www.payne.com/', 'http://young.com/', 'http://barry.com/', 'http://www.cox-aguilar.com/', 'http://smith-rodriguez.com/']",0.94,Medium
1502,48,F,SC,1518.48,Games,Sim,"['http://www.ford.com/', 'http://kaufman.com/']",0.99,Medium
7350,73,M,DF,2294.9,Games,Não,"['https://www.smith.info/', 'https://beasley.org/', 'https://chavez.com/', 'http://www.vega.com/', 'http://www.warren.net/']",0.57,Medium
8857,55,F,SC,6861.45,Eletronicos,Sim,"['http://www.harris-taylor.com/', 'https://www.williams-williams.info/']",0.97,Low
9306,41,F,DF,3287.94,Esportes,Sim,"['http://www.pratt.info/', 'http://mccann.com/', 'https://estrada-mitchell.com/', 'http://www.johnson-turner.biz/', 'http://owens.com/', 'http://king.com/', 'http://rosario.com/', 'https://gonzalez-guzman.com/', 'http://www.riley.net/']",0.5,Medium
4345,40,M,MG,3519.73,Brinquedos,Sim,"['http://www.lopez.info/', 'http://www.cohen.com/', 'http://www.wright.com/', 'https://howard.com/', 'https://howard-jones.com/', 'http://atkinson.net/']",0.61,Low
4313,70,F,SP,6310.42,Livros,Não,"['https://jackson.com/', 'https://glass.biz/', 'https://www.ritter.com/', 'http://lynch.com/', 'https://www.donovan.com/']",0.67,Medium
3245,53,M,RS,6308.2,Casa,Não,"['http://joseph.com/', 'https://dean.com/', 'http://dominguez-wyatt.com/', 'http://white.com/', 'https://www.hopkins.com/', 'https://www.robertson.com/', 'http://www.rubio.com/', 'http://www.yates-davis.com/', 'https://www.scott.net/']",0.98,Medium
8684,52,F,RJ,5478.83,Saúde,Sim,"['https://summers-cross.com/', 'http://www.mitchell.com/', 'http://wells.com/', 'http://www.mejia.info/', 'http://howard.com/', 'https://benton.com/', 'http://www.mills.com/', 'https://www.oneill-munoz.com/']",0.94,Low
1307,72,F,SC,6009.16,Eletronicos,Não,"['https://walker-wells.com/', 'http://www.martin.net/']",0.51,Medium
1694,53,M,SC,6733.98,Saúde,Sim,"['http://www.mcdonald.info/', 'https://www.henry.info/', 'https://colon.org/', 'http://www.davidson.com/', 'http://www.long.org/', 'http://bowen-frank.org/', 'https://www.higgins-hernandez.biz/', 'http://www.white-lewis.com/', 'https://www.wilson-edwards.com/']",0.64,Medium
2768,21,F,DF,904.94,Esportes,Sim,"['http://www.woods.com/', 'http://www.newman-henry.com/']",0.95,Medium
3632,31,M,MG,1969.4,Beleza,Não,"['https://allen.biz/', 'https://bautista-phillips.com/']",0.77,Low
6133,80,M,SC,4633.13,Livros,Sim,"['http://nguyen.com/', 'http://hines.info/', 'http://ortiz.com/', 'http://www.petty.org/', 'http://www.ward-potter.net/', 'https://www.combs.org/', 'http://sloan-banks.com/', 'https://www.phillips.org/', 'http://www.moore.org/', 'http://moore.info/']",0.84,Low
5071,19,M,DF,5110.99,Beleza,Sim,"['http://robinson.com/', 'https://www.murphy.com/', 'http://boone.com/', 'https://www.lopez.com/', 'http://www.perez-gregory.com/', 'http://powers-gonzales.com/', 'https://www.oliver.com/']",0.95,Medium
2564,56,F,MG,9144.84,Casa,Não,"['https://www.smith-pena.com/', 'http://rose-foster.com/', 'http://www.vaughn.biz/', 'http://www.brown.org/', 'http://owen-ford.info/', 'https://www.nelson-gibson.info/']",0.73,High
3868,63,M,DF,9341.16,Brinquedos,Sim,"['http://lee.com/', 'https://brown-ruiz.com/']",0.87,High
1295,58,M,DF,4646.29,Eletronicos,Não,['http://mckay.org/'],0.72,Medium
4653,24,M,SP,281.55,Games,Não,"['http://www.mcclure-smith.com/', 'https://allen-fritz.info/', 'https://johnson.com/', 'http://wilson-johnston.com/']",0.9,High
3603,42,F,DF,9185.83,Saúde,Sim,"['http://morris-sanchez.org/', 'https://www.gamble.biz/', 'https://murphy.com/', 'http://harrington.net/', 'http://www.young.com/', 'http://walker-sanchez.net/', 'https://www.kemp.info/', 'https://www.barton.com/']",0.7,High
6970,44,F,SC,1233.4,Games,Não,"['https://www.lee.net/', 'https://rivera.biz/', 'http://www.hawkins.org/', 'https://calderon.com/']",0.69,Medium
5627,22,M,DF,754.25,Eletronicos,Não,"['http://morgan-anderson.com/', 'http://www.murphy.com/', 'https://www.hoffman.com/']",0.57,Medium
2678,48,M,AM,343.38,Beleza,Sim,"['http://www.rodriguez-marshall.org/', 'http://www.wilson.org/', 'http://curry.com/', 'https://brock-hughes.info/', 'https://sanchez-farrell.com/', 'https://www.francis.org/', 'https://www.burton.info/', 'https://jennings-robinson.com/']",0.68,Medium
2565,57,M,RS,145.92,Beleza,Não,"['http://www.patterson.org/', 'http://www.moore.biz/', 'http://stephenson.com/', 'http://www.morgan.com/', 'https://robinson.com/']",0.77,High
8189,59,F,MG,6778.18,Beleza,Sim,"['https://esparza.com/', 'http://www.frazier-deleon.com/', 'https://bennett.com/']",0.66,Medium
1499,28,M,AM,1417.98,Brinquedos,Sim,"['http://www.wagner.com/', 'https://www.mckinney-mayo.com/', 'http://peterson.com/', 'http://www.aguilar.org/', 'https://doyle-williams.com/', 'http://www.wade.com/', 'http://lopez-jones.info/']",0.65,Low
2169,24,M,MG,4215.01,Saúde,Sim,"['http://www.johnson.info/', 'https://www.johnston.com/', 'http://www.carlson.info/', 'https://newton-garner.net/', 'https://kennedy-rose.biz/']",0.6,High
3589,23,F,DF,6914.25,Games,Sim,"['https://wade-castillo.com/', 'http://anderson.com/', 'https://kim.com/', 'https://www.anderson.com/', 'http://ford-lowery.info/', 'https://www.fitzgerald.com/', 'http://www.bradley.net/', 'https://www.harris-campbell.biz/']",0.79,High
3223,51,M,AM,3858.58,Saúde,Não,"['https://www.thomas.info/', 'http://www.stewart.info/', 'http://rivera.com/', 'http://mckinney.com/', 'http://www.rodgers.info/', 'https://www.barker.com/']",0.88,High
7397,60,M,SP,2772.54,Beleza,Sim,"['http://berry.net/', 'http://www.morrison.com/', 'https://chavez.org/', 'https://www.caldwell-noble.com/', 'https://www.olson.com/', 'http://www.hunt.info/', 'http://carroll.com/', 'http://www.marshall.com/', 'https://www.bolton.com/', 'http://www.wilson.com/']",0.94,High
9136,37,M,DF,3356.22,Esportes,Não,"['http://campbell.com/', 'https://www.avila.com/', 'http://www.owens-gardner.net/', 'https://www.baker.com/']",0.57,Low
8533,72,M,RJ,6202.23,Casa,Sim,"['http://www.hill.net/', 'https://richardson.org/', 'http://www.pitts-patterson.com/', 'https://www.bright.com/', 'https://www.bradford.info/', 'https://page-miles.com/', 'http://www.perkins.net/']",0.72,High
2476,59,F,PR,9064.01,Moda,Sim,['http://fleming.com/'],0.87,High
5111,24,F,MG,5325.3,Eletronicos,Sim,['https://hamilton.info/'],0.78,Low
9972,66,F,MG,3309.25,Eletronicos,Não,"['http://adams.com/', 'http://www.tucker-weber.com/', 'http://www.torres-stein.com/', 'http://www.gould-woods.com/', 'https://huynh.net/', 'http://www.randolph.com/']",0.92,Medium
1164,55,M,RJ,4052.44,Moda,Sim,"['http://schaefer.com/', 'http://hanson-griffin.com/', 'https://www.barron-edwards.com/', 'http://www.griffin.org/', 'https://www.knight-taylor.com/', 'https://davis.org/', 'https://greer.com/', 'http://stephenson-brown.com/', 'http://www.anderson-torres.org/', 'http://www.herrera.com/']",0.82,High
8731,34,F,SP,3542.78,Casa,Sim,"['http://www.dixon.biz/', 'https://allen.info/', 'https://www.green-bailey.biz/', 'http://www.villarreal-johnson.com/', 'https://www.york.com/', 'https://smith.org/', 'http://www.duncan.com/']",0.63,Low
2460,24,F,RS,131.64,Games,Não,"['https://www.singleton-bennett.info/', 'https://garcia-rosales.net/', 'http://hanna.com/', 'http://collins-perez.biz/', 'http://johnson.info/', 'https://rice.com/']",0.71,High
2711,77,F,AM,2405.23,Eletronicos,Sim,"['https://www.clark-small.com/', 'https://www.mitchell.com/', 'http://www.bonilla.net/', 'https://www.barajas-cooper.com/', 'http://www.moss-garcia.biz/', 'https://escobar-torres.com/', 'http://beltran.com/']",0.94,High
7497,57,F,SP,2210.0,Eletronicos,Não,['https://www.decker.com/'],0.68,Low
1516,31,F,PR,5808.06,Brinquedos,Não,"['https://brewer-berry.com/', 'http://west.com/', 'http://phillips-wright.org/', 'https://www.hoffman.org/', 'https://www.richards.org/', 'https://butler.biz/', 'https://kerr.org/', 'https://www.lawrence.com/', 'https://williams.com/', 'https://www.gonzalez.net/']",0.68,Low
2690,70,M,PA,4100.62,Casa,Não,"['http://mann-bean.com/', 'https://www.vasquez.com/', 'https://white.com/', 'http://www.lee.com/', 'http://www.lee.net/', 'https://www.baker.com/']",0.64,Medium
9908,56,F,AM,7381.11,Esportes,Não,"['http://dudley.net/', 'https://leon-ruiz.com/', 'http://orr.net/', 'http://sharp.info/', 'https://kemp.biz/', 'https://reed-ford.com/', 'https://strong.biz/', 'http://www.clay.com/', 'http://jackson.com/', 'https://gomez-smith.com/']",0.96,High
8781,19,M,PA,4610.61,Brinquedos,Sim,"['https://www.bush-mcpherson.biz/', 'http://burke-downs.com/', 'http://www.conrad-hayes.com/', 'http://www.lucero-galloway.com/', 'http://www.richardson.org/', 'http://davis-brown.com/', 'http://lee.com/']",0.98,Medium
4223,60,F,MG,39.31,Livros,Não,"['http://hernandez.info/', 'http://www.goodman-wallace.net/', 'http://orr-jacobs.info/', 'http://www.robbins.biz/', 'http://www.norman.com/']",0.55,Low
2735,52,M,MG,8695.26,Brinquedos,Sim,"['http://brown-heath.biz/', 'http://www.hill.com/', 'http://campbell.com/', 'http://www.rodriguez-blevins.com/', 'https://www.rogers-brooks.com/', 'http://long.com/', 'http://carter-gibson.org/', 'https://www.daniels.com/', 'https://griffin-hughes.com/', 'http://henderson.com/']",0.51,Medium
2491,42,F,AM,4107.49,Livros,Sim,"['http://www.baldwin.info/', 'https://www.crawford-quinn.com/', 'http://simmons.biz/', 'https://porter.info/', 'http://nelson.net/', 'https://www.dixon.com/', 'https://www.arnold.info/', 'http://collins.biz/', 'http://www.gonzalez.biz/']",0.9,Medium
6001,59,F,SP,2031.36,Games,Não,"['https://perez.net/', 'https://hampton.com/', 'https://www.salas.com/', 'https://www.beard.com/', 'https://www.shepherd.com/', 'https://nelson.com/', 'http://www.dennis-ward.com/', 'https://www.fowler-proctor.biz/', 'http://www.mcdonald-grimes.com/', 'https://clements-martinez.org/']",0.64,High
1326,57,M,SC,7817.74,Livros,Sim,"['https://smith.biz/', 'http://www.white.biz/', 'http://www.mcdonald.com/']",0.65,High
7221,37,F,PA,4406.92,Eletronicos,Sim,"['http://www.silva.biz/', 'https://robinson.com/', 'http://www.larson-tran.com/']",0.75,High
4016,18,M,SP,1478.75,Esportes,Não,['http://www.mcknight.com/'],0.53,High
4311,29,F,RS,1000.48,Games,Sim,"['http://www.smith.net/', 'http://davis-jackson.com/', 'http://www.nelson-walters.com/', 'https://sullivan.biz/', 'http://www.hall-hale.com/', 'https://www.estrada-mclaughlin.com/', 'https://www.lee.com/', 'https://sutton.org/', 'http://adams-vaughn.com/', 'http://cox-douglas.biz/']",0.6,Low
5496,52,F,SP,9270.52,Esportes,Não,"['https://miller.com/', 'http://www.cook-aguilar.info/', 'https://www.kelly.com/', 'http://graham.org/', 'https://www.blackburn-chan.com/', 'https://www.brown.com/']",0.96,Low
1532,70,F,BA,1840.97,Beleza,Sim,"['http://www.wilson.com/', 'http://rhodes.info/', 'http://www.ellis.net/', 'https://www.robertson.com/', 'http://www.bruce.com/', 'https://david-flores.com/', 'https://williams.com/', 'https://hughes.com/', 'http://estrada.com/']",0.95,High
5561,48,F,PA,7092.49,Moda,Não,"['https://www.hess.org/', 'http://www.sharp.com/', 'http://butler-young.com/', 'http://hoffman.com/', 'https://moran.com/']",0.86,Medium
4384,47,M,RJ,6826.01,Esportes,Não,"['http://www.martinez-cline.net/', 'https://www.sparks.com/', 'https://alvarez.com/', 'https://leonard.biz/', 'https://mccormick.biz/', 'https://www.lewis.biz/']",0.63,High
4626,50,F,BA,1476.24,Beleza,Não,"['https://freeman.com/', 'http://www.braun.com/']",0.81,Medium
7052,18,M,DF,5509.58,Brinquedos,Sim,"['https://french-juarez.com/', 'https://sanchez.com/', 'https://www.warren.com/', 'https://decker.com/', 'https://www.mendez.com/']",0.75,Low
